Full Path,URL,Size
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect13A-Artificial-Neural-Networks-I.pdf,https://drive.google.com/file/d/1d08zFP50CaVk7s04j96jFDQVxTqJJ7UH/view?usp=drivesdk,1145.7177734375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect12-Lazy learners-k-NN.pdf,https://drive.google.com/file/d/1o7ESJ700CParhJYw4xP0Yf-urDw0cApe/view?usp=drivesdk,976.3115234375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect11-Bayes Classifier.pdf,https://drive.google.com/file/d/1QW1ub8FYPboDI5jrttSc3QpyQJ6wRXik/view?usp=drivesdk,1335.54296875
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/lect-5.pdf,https://drive.google.com/file/d/1PmbVKHuREjo9onZT7sOno5kFihi4-O5W/view?usp=drivesdk,2704.833984375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect-5-Data warehousing-Part-II.pdf,https://drive.google.com/file/d/1pueHMhAON3onrn6-AvY-WRE3Zvj1foBv/view?usp=drivesdk,977.0556640625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect-5-Data warehousing-Part-I.pdf,https://drive.google.com/file/d/1SIWNsfBp_Ud9IBrQtmAkaoHnYVYkVYNT/view?usp=drivesdk,1482.095703125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/lect-5 part 2.pdf,https://drive.google.com/file/d/1sv-o45OCiAKtKXy7yVIJ2FNpm_2LvDTP/view?usp=drivesdk,1638.8369140625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/lect-3.pdf,https://drive.google.com/file/d/1rFNVzD0HoqAOxVXdOGq9MdSoT3DlkorN/view?usp=drivesdk,1596.0380859375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/HK Tripathi and Ajay Jena/Lect-1 INTRODUCTION.pdf,https://drive.google.com/file/d/1qP2oNjMtL9ZrlLWKTC56kwE0KKEVaFC9/view?usp=drivesdk,3067.384765625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda,,
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 8 - Association Rule Mining.pdf,https://drive.google.com/file/d/1M8CBO0JwGzDoW549F40CTv586wty-J7c/view?usp=drivesdk,686.9794921875
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 7 - Data Warehousing II.pdf,https://drive.google.com/file/d/1jXtEycfyuiZ-hhHOT9JmuEfED0bJ-wu3/view?usp=drivesdk,803.70703125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 6 - Data Warehousing I.pdf,https://drive.google.com/file/d/1s0q5QEo88U9n-JabAQWgTh-HEOXQqMUo/view?usp=drivesdk,1419.9501953125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 5 - Sampling.pdf,https://drive.google.com/file/d/1t33Ke6kxgqVviBWzmk4GC7HY2CatoPc2/view?usp=drivesdk,725.4384765625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 4 - Basic Statistical Descriptions of Data.pdf,https://drive.google.com/file/d/1cS5qthk02StFyxKC6TLwZe7Kbqn_9DN2/view?usp=drivesdk,1509.3095703125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 3 - Getting to Know Your Data II.pdf,https://drive.google.com/file/d/1jxyaCEVhDmVX94j6jPzPQG4HyqUZm-nF/view?usp=drivesdk,1073.3212890625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 2 - Getting to Know your Data.pdf,https://drive.google.com/file/d/1EVYs3A4pCxucXCvL86T9rmQ2yikM-ZRG/view?usp=drivesdk,2143.2392578125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Slide 1 - Introduction.pdf,https://drive.google.com/file/d/1S5Qa6WnBKjlXohASl_MgsaEbflm4ZxHE/view?usp=drivesdk,822.5859375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Sampling.pdf,https://drive.google.com/file/d/1Pu9ojfatHe5R2dzCWVSXMvQJPPLxGNwW/view?usp=drivesdk,725.4384765625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lecture 7.pdf,https://drive.google.com/file/d/1fdlIDFNpg0LhMM3K7lWxpT3ar2Pi5xlt/view?usp=drivesdk,803.70703125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lecture 6.pdf,https://drive.google.com/file/d/1k3qbnJDeQFjXk_NpIW5xZ7XaU7Tk69jL/view?usp=drivesdk,1419.9501953125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lect9-Decision Tree.pdf,https://drive.google.com/file/d/1JfT4qZqwDLg7Uw57CWnBjn3sxXQu6CFJ/view?usp=drivesdk,1422.1982421875
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lect8-Classification _ Prediction.pdf,https://drive.google.com/file/d/1GrzzWQc0ItO_x_MTVSOWQlWWdeHU0_6d/view?usp=drivesdk,505.5322265625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lect-3 Basic Statistical Descriptions of Data.pdf,https://drive.google.com/file/d/1Ns4Z0q-8uPihlBucjBEu_iuYPuxkV39Z/view?usp=drivesdk,1482.9228515625
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Lect-2.2 Getting to Know Your Data-II.pdf,https://drive.google.com/file/d/1c0sasLV8KLrSjf_HqvXRNJPGnumthASt/view?usp=drivesdk,2118.203125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/DMDW 2.pdf,https://drive.google.com/file/d/1ZF5r9WbUw9ipyf7GpmO4SgtWyGfkqr5c/view?usp=drivesdk,2143.2392578125
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/DMDW 1.pdf,https://drive.google.com/file/d/13a72Xj4DPjDRWtC9D_ubGCHKH6XrejzV/view?usp=drivesdk,822.5859375
Resources/3rd Year/5th Semester/DATA MINING (DM)/PDF/Amiya Ranjan Panda/Association Rule Mining.pdf,https://drive.google.com/file/d/1qEjNovlPMmG9GvAL-hZZrbHd-PotRvEE/view?usp=drivesdk,686.9794921875
Resources/3rd Year/5th Semester/PoC.pdf,https://drive.google.com/file/d/1RSEfvco7gRgru2-9H0Vg9Rrw_dzP8RVY/view?usp=drivesdk,355.2939453125
Resources/3rd Year/5th Semester/B.Tech Syllabus 2020 Admitted Batch.pdf,https://drive.google.com/file/d/1CJsHVsx9NcshHUTl5Ze1w4T4gdjQHrIz/view?usp=drivesdk,5104.64453125
Resources/2nd  Year,,
Resources/2nd  Year/3rd sem,,
Resources/2nd  Year/3rd sem/OOP,,
Resources/2nd  Year/3rd sem/OOP/OOP Day wise course coverage.docx,https://docs.google.com/document/d/1EJNB-vFEE_K7emlCbtVX1Q_EzzOE8C-h/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,13.6923828125
Resources/2nd  Year/3rd sem/OOP/Notes,,
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes,,
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/3_Classes and Objects.ppt,https://docs.google.com/presentation/d/187QfT_z-3GAgnAQpM94R08_Ih_VStlfQ/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4612.5
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/6_operator overlaoding.ppt,https://docs.google.com/presentation/d/1AWPE1sX-2F7HN2O1dhrzU6P17C44UD6D/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,3765.5
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/7_polymorphism.ppt,https://docs.google.com/presentation/d/1s5H4wKDTql6GwRIuUnFzBlVKllLaOPR3/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1263.5
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/9_File Handling in C++.ppt,https://docs.google.com/presentation/d/1OQ1dnXlZilwt_gfAKN0aghl1lsadzq00/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4762.5
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/8_Exception Handling.ppt,https://docs.google.com/presentation/d/1XzAioDdsvkgcZ3UerShasAJqgCJGo3MC/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,3120.0
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/1_OOP Introduction.ppt,https://docs.google.com/presentation/d/1aNJlLoS1Gnt-F0voP6aQACIIHEV65L1n/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,248.5
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/5_Inheritance.ppt,https://docs.google.com/presentation/d/1HLniOVUpiyvjMcjrH-iJvCivZbwfTT9I/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,4250.0
Resources/2nd  Year/3rd sem/OOP/Notes/Topicwise Notes/4_Constructor and Destructor.ppt,https://docs.google.com/presentation/d/1KFOgtXTM0M1TZBDpW1Cxcwlb9PY3KKrk/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1334.5
Resources/2nd  Year/3rd sem/OOP/Notes/OOPS-Inheritance-2.pdf,https://drive.google.com/file/d/1QX9hvQ2HINO94k_-pYMeuY5EuZahXO5O/view?usp=drivesdk,3112.7900390625
Resources/2nd  Year/3rd sem/OOP/Notes/OOPS-Inheritance-1.pdf,https://drive.google.com/file/d/1huUltqY55exYukCF0EoGzF4CDsskrq0u/view?usp=drivesdk,1930.0693359375
Resources/2nd  Year/3rd sem/OOP/Notes/ThisPointer_SETW.pdf,https://drive.google.com/file/d/1NU5piieOXiTqYqIi67hZvOJ8pRxfKQm9/view?usp=drivesdk,2352.0986328125
Resources/2nd  Year/3rd sem/OOP/Notes/Classess and Objects.pdf,https://drive.google.com/file/d/1vRPEaOCPtdf5RDUmXKn5tE8tig-3YTzG/view?usp=drivesdk,3447.4111328125
Resources/2nd  Year/3rd sem/OOP/Notes/OOP 1 notes.pdf,https://drive.google.com/file/d/1cDoaU_4E9W48kYMrRGGbdtS_ARl7g4_y/view?usp=drivesdk,2121.0224609375
Resources/2nd  Year/3rd sem/OOP/Notes/OOP midsem notes.pdf,https://drive.google.com/file/d/1z5K7R9EsdEfC31JTBwx_Lqse_63z0MhZ/view?usp=drivesdk,20100.091796875
Resources/2nd  Year/3rd sem/OOP/Notes/Template.pdf,https://drive.google.com/file/d/1x2o4tNVthAUq7l1_DVJWW27am0ILGq28/view?usp=drivesdk,2895.6630859375
Resources/2nd  Year/3rd sem/OOP/Notes/OOPS classes objects constructors.pdf,https://drive.google.com/file/d/12903eUcMmwoXRfmNmN4rwP435lmB-4pT/view?usp=drivesdk,14705.5107421875
Resources/2nd  Year/3rd sem/OOP/E-book,,
Resources/2nd  Year/3rd sem/OOP/E-book/Balaguruswamy_Object_Oriented_Programming with C++,,
Resources/2nd  Year/3rd sem/OOP/E-book/Balaguruswamy_Object_Oriented_Programming with C++/Balaguruswamy_Object_Oriented_Programming with C++.pdf,https://drive.google.com/file/d/1aE4ibsJj9rNTb_7jEsTPt4yy25t4onBU/view?usp=drivesdk,21243.576171875
Resources/2nd  Year/3rd sem/OOP/E-book/Balaguruswamy_Object_Oriented_Programming with C++/Solution- Balaguruswamy_Object_Oriented_Programming with C++.pdf,https://drive.google.com/file/d/1OKkvYblHl-4zcmMb6kZ63BFrsccYmnbL/view?usp=drivesdk,920.166015625
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++,,
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++,,
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions,,
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_15.pdf,https://drive.google.com/file/d/1ArD0T9HUyyiQo2IbXWqKeDKdtM2fbjWs/view?usp=drivesdk,210.5888671875
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_5.pdf,https://drive.google.com/file/d/1gZoM5fJOHsm4uYJWQZ0a-PkdB4JAYvGa/view?usp=drivesdk,161.3203125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_9.pdf,https://drive.google.com/file/d/12TnOMT3FPDQ1UjumFht1OWngNCQ-_nmn/view?usp=drivesdk,166.3857421875
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_13.pdf,https://drive.google.com/file/d/1FCUmy2cz-JLNy2LRgPJbn8A0EhHwwz8q/view?usp=drivesdk,132.5380859375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_2.pdf,https://drive.google.com/file/d/11rSTvPvyfdH9OByHS5kRZq3MdMb2Wihn/view?usp=drivesdk,125.48828125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_7.pdf,https://drive.google.com/file/d/1sG88P4MACj0OhoLHy6_CiNuL7uJVRjwC/view?usp=drivesdk,143.5986328125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_16.pdf,https://drive.google.com/file/d/1Jaa8xuEwkS-F8uvEwbP2whebF2du_yqu/view?usp=drivesdk,179.0244140625
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_14.pdf,https://drive.google.com/file/d/1Ke_RbX4bwYwwCrhWK3Ko6SJhnxRRw8GI/view?usp=drivesdk,208.7802734375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_6.pdf,https://drive.google.com/file/d/1B0Eq2ZgW9QJQM8kluQX_ADCBTPXOh2Ft/view?usp=drivesdk,141.3359375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_11.pdf,https://drive.google.com/file/d/1Da4gyMGoCjncszhyRSu3dTaLtuyanmma/view?usp=drivesdk,174.1142578125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_3.pdf,https://drive.google.com/file/d/1VEgmmkzCRHWBMmBeDTEEFqAhNB5H_JPd/view?usp=drivesdk,141.4931640625
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_12.pdf,https://drive.google.com/file/d/1zT66b8pQT7_021uIwmoZyXfDSjlAyG1K/view?usp=drivesdk,126.1923828125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_4.pdf,https://drive.google.com/file/d/1FS7daR2VXlWf3PRsQKUsrDPEwf_C8AQC/view?usp=drivesdk,130.80859375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_17.pdf,https://drive.google.com/file/d/1gernuxiCh4GI7jdjTcW4tEwywpglqkzx/view?usp=drivesdk,704.6767578125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_10.pdf,https://drive.google.com/file/d/1FIkkVT2c2aK9Y3D_sHAyXJ2_JhcYE2hx/view?usp=drivesdk,170.642578125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/Solutions/Solutions_to_Prog_Ex_Chap_8.pdf,https://drive.google.com/file/d/1mcTzwVKiGIhCRu6ruR5UCYs5LuupVRD5/view?usp=drivesdk,146.5732421875
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations,,
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_11.pptx,https://docs.google.com/presentation/d/1vHpavhD0ziVJHEm85w0TjhIFnI4q1ju7/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,974.30859375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_8.ppt,https://docs.google.com/presentation/d/1kkt7hlbX7wPHZnr9DrgGbdPdXvipubSj/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,621.5
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_2.pptx,https://docs.google.com/presentation/d/1kvWBzJY2WHmePd3auFQ1_xqx_6HGTRXJ/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1210.7578125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_16.pptx,https://docs.google.com/presentation/d/1PDAtPoCwaZh2-e3_y4e4GhEYZpcw0l41/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1635.4951171875
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_12.pptx,https://docs.google.com/presentation/d/1kmqL4uT1kvGnxBjPKAZEkUPTjgzeY0Kf/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1359.3095703125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_15.pptx,https://docs.google.com/presentation/d/12or-yW0BeNDFCdVmB7PuTSJ1NJpdPgmV/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1314.5859375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_9.pptx,https://docs.google.com/presentation/d/1RnG2mg0UI4-ZLEkjovFFlge6H3z6oasE/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1010.5576171875
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_3.ppt,https://docs.google.com/presentation/d/1vbV6Q24lZkJ-hULcwXRoiwtAZxFMBcvh/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,523.5
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_7.ppt,https://docs.google.com/presentation/d/1NrwlpdEp45Q9Pc5BbZLEi_SUpTTZnUF4/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,525.5
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_5.ppt,https://docs.google.com/presentation/d/1S0XNy8TWnFjGL9AaeT6KoyGClF95jPLd/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1154.5
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_4.pptx,https://docs.google.com/presentation/d/1UaJEW7OzMpuqDyNl6s8kwAd4-IHZBS9M/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,2293.2861328125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_13.pptx,https://docs.google.com/presentation/d/134vt0LEwUJxv_GBo4g6HGlFJXykvwNYe/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,1011.8740234375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_17.pptx,https://docs.google.com/presentation/d/1YE6uCWRXq-88yevOqvsESk7uj0fkQLZE/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,530.224609375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_6.ppt,https://docs.google.com/presentation/d/1MkIifurHDursb4VfGyl74Bb--ttpNEbm/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,785.0
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_1.pptx,https://docs.google.com/presentation/d/1wc1bc_uoYfJq6Dx7oABme7tLSEXhjN7a/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,833.880859375
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_10.pptx,https://docs.google.com/presentation/d/1ZXnfKGqTBAIG8i25UlBe_nXMAxaEGeUP/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,552.705078125
Resources/2nd  Year/3rd sem/OOP/E-book/Tahreja- OOPC++/Tahreja- OOPC++/PowerPoint Presentations/Chapter_14.pptx,https://docs.google.com/presentation/d/1_vhj9izcpbI-PWpyki7lbq_j4maPwlfY/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,595.2724609375
Resources/2nd  Year/3rd sem/OOP/E-book/OOP Lab ManualStudentcopy.pdf,https://drive.google.com/file/d/15DAuBPfj8zuYLol_YCYHnfl0BcLeKOFF/view?usp=drivesdk,631.423828125
Resources/2nd  Year/3rd sem/OOP/E-book/Let Us C -Yashavant P. Kanetkar.pdf,https://drive.google.com/file/d/1MX_oo3qaF2tteD24Qz0o6ct7Wb98wIAo/view?usp=drivesdk,3441.4267578125
Resources/2nd  Year/3rd sem/OOP/PPT,,
Resources/2nd  Year/3rd sem/OOP/PPT/S-2,,
Resources/2nd  Year/3rd sem/OOP/PPT/S-1,,
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/1. OOP - Object Oriented Paradigm.pdf,https://drive.google.com/file/d/11RIRvIoAicXgLvh7SImUVxRTEMG6QVL2/view?usp=drivesdk,1263.828125
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/2. OOP - C++ Programming Basics-1.pdf,https://drive.google.com/file/d/1YkdnHU5uGmgqBkf93V-3omiqmAI635Pq/view?usp=drivesdk,1736.9912109375
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/3. OOP - Classes and Objects.pdf,https://drive.google.com/file/d/11WRx9bVYSxMTyz4Q3aYQnEQodPkE209f/view?usp=drivesdk,1278.771484375
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/4. OOP - Constructors and Destructors.pdf,https://drive.google.com/file/d/1YzBZ3Ze0KIWVB23Hd6i7dJ4TRIOha1UV/view?usp=drivesdk,964.033203125
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/5. OOP - Inheritance.pdf,https://drive.google.com/file/d/13apwiBHqhq6LwUdaivToivP4wzrDDNwZ/view?usp=drivesdk,1187.62109375
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/6. OOP - Operator Overloading.pdf,https://drive.google.com/file/d/1P9oMmRsDgagiyzVhcdxW3N1D2BY1FbP2/view?usp=drivesdk,884.66796875
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/8. OOP - Files and Streams.pdf,https://drive.google.com/file/d/1t4BO8A8StaYU32Zp9GfuLltnlNoof2Hl/view?usp=drivesdk,1252.09765625
Resources/2nd  Year/3rd sem/OOP/PPT/S-1/OOP Till Mid-sem.pdf,https://drive.google.com/file/d/1jta804w412FN1eD9McJmkn_Uc2UuMWp-/view?usp=drivesdk,8515.8671875
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-15.ppt,https://docs.google.com/presentation/d/1zHZ-OlN_o5PEJhlyC06tUHtoVHek3lum/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,378.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-12.ppt,https://docs.google.com/presentation/d/1CpoCiIO-jmDfoU3AebVI_B4zJns6Mjvn/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,685.0
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-4.ppt,https://docs.google.com/presentation/d/1V78fTC2oWGd-DFF-YkwWETWeNqCEMhZt/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,629.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-11.ppt,https://docs.google.com/presentation/d/11nXwXs1XorAIsv98VvRn3OSa9l7LpGYH/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,446.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-6.ppt,https://docs.google.com/presentation/d/1vk6M0WQKBrkGcqIQuyeRrmBWLoZvQlJs/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,425.0
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-10.ppt,https://docs.google.com/presentation/d/1W_zZiuCAHJsGGbUOMLaPsaPb3X31bB9x/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,422.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-1.ppt,https://docs.google.com/presentation/d/1YdhYlghAsZZS3qf5DPcYK5-v707ETwUB/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,487.0
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-16.ppt,https://docs.google.com/presentation/d/1cqmPq_llr-ua4lhsrQpme68HL-N-oyiH/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,253.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-17.ppt,https://docs.google.com/presentation/d/1ZioB9YKq_O1ZgSpJza30XW1to8LOBG-C/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,584.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-7.ppt,https://docs.google.com/presentation/d/1ooYy-T4hi6lCtkKDaJ-kv3D6jdRDLKCk/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,577.5
Resources/2nd  Year/3rd sem/OOP/PPT/OOP-5.ppt,https://docs.google.com/presentation/d/1jZtngve9Aq9smVRLMFAuvzvvzRRTD3dY/edit?usp=drivesdk&ouid=104770312176842905967&rtpof=true&sd=true,410.5
